source,feature,ctcf_motif_cosine,mean_activation,activation_frequency
residual,236,0.04624934399760205,1.094443440437317,0.9756287927569318
residual,56,0.046181851983342286,1.067864179611206,0.9762922203360066
residual,20,0.046134614759910646,1.0943535566329956,0.975375129270815
residual,133,0.04565159048080508,1.0981988906860352,0.9771117485219224
residual,470,0.04564517328825814,1.0703436136245728,0.9772873617046186
residual,302,0.04538659418056266,1.1224576234817505,0.9760970945774552
residual,263,0.04533502228248516,1.105552077293396,0.9763897832152822
residual,278,0.045329668173531346,1.0966647863388062,0.9776776132217214
residual,487,0.04511059296662111,1.0706663131713867,0.9774434623114597
residual,418,0.044706168201281676,1.1199713945388794,0.9758044059396281
residual,252,0.04465397429907778,1.0895992517471313,0.9764483209428476
residual,436,0.044633432511586565,1.1116235256195068,0.9765849089738337
residual,412,0.04453957968320308,1.092969298362732,0.9765458838221234
residual,63,0.04446359162431634,1.1091136932373047,0.9807020624792678
residual,283,0.04428015399170933,1.0984971523284912,0.9751409783605534
residual,116,0.04366207996720764,1.1006250381469727,0.9770922359460672
residual,335,0.04329691757168542,1.1008780002593994,0.9765849089738337
residual,191,0.04275103651261075,1.095407485961914,0.9778532264044176
residual,296,0.0426286411881477,1.0981218814849854,0.9766629592772542
residual,318,0.04262617699097465,1.0822752714157104,0.9751995160881188
residual,7,0.042619007328398344,1.1289429664611816,0.9743995004780581
residual,358,0.042487055582398375,1.0857211351394653,0.9766824718531093
residual,454,0.04229661982365969,1.1144888401031494,0.9713555386446565
residual,202,0.04207521504714799,1.0929313898086548,0.978184940193955
residual,493,0.04167468546956991,1.1145999431610107,0.975648305332787
residual,279,0.041643079336595785,1.0698878765106201,0.9774629748873149
residual,181,0.041528003779607046,1.0792449712753296,0.9770141856426466
residual,300,0.0414564633578527,1.0999847650527954,0.9774044371597495
residual,208,0.04113871653482044,1.0767165422439575,0.9774434623114597
residual,385,0.0410837760078092,1.1039719581604004,0.9782825030732307
residual,462,0.0410164565957849,1.064701795578003,0.9775215126148803
residual,386,0.041005904571563334,1.1018949747085571,0.9753946418466701
residual,355,0.040962259635440194,1.055052399635315,0.9752190286639739
residual,82,0.04079947290497651,1.065374732017517,0.9775605377665906
residual,105,0.04073661437686386,1.0840108394622803,0.9750434154812777
residual,352,0.04063032439428333,1.099619746208191,0.9786337294386231
residual,139,0.04055061068907637,1.1017787456512451,0.9767019844289645
residual,416,0.040509583224707504,1.098419189453125,0.9775215126148803
residual,389,0.040478906183000415,1.0917842388153076,0.9758824562430486
residual,106,0.04046097374177494,1.101578712463379,0.9740092489609553
residual,321,0.04040771435117777,1.0979231595993042,0.9767605221565299
residual,474,0.04019147530972046,1.1194572448730469,0.9772678491287635
residual,319,0.04015840353937175,1.0920180082321167,0.9773068742804738
